timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,capture_date,capture_year
20220125103659,10.0,2021.0,Kentucky,213250,0,10124,1,3673,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Louisiana,155821,457523,20767,6,11293,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Maine,35629,0,3740,1,301,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Maryland,138155,48661,16901,6,6458,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Massachusetts,155362,0,14677,2,6695,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Michigan,389812,154180,37112,4,18973,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Minnesota,179169,0,23942,3,11534,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Mississippi,129889,6720,1809,1,1041,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Missouri,339796,58174,34014,7,19233,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Montana,44329,0,1965,1,688,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Nebraska,52044,0,3270,1,1082,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Nevada,100929,122518,12711,2,6616,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,New Hampshire,17106,0,2160,1,481,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,New Jersey,334342,19168,27042,2,14140,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,New Mexico,69232,64071,12658,3,6217,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,New York,685719,0,75037,8,31869,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,North Carolina,300109,59333,17219,3,6866,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,North Dakota,13500,32887,2277,1,1271,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Ohio,499443,327715,83491,8,34994,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Oklahoma,178048,10675,8971,3,4697,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Oregon,221531,0,18812,1,9862,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Pennsylvania,421757,0,25208,3,11081,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Puerto Rico,22101,2897,391,1,55,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Rhode Island,28110,553,1850,1,730,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,South Carolina,214458,54719,20219,5,9821,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,South Dakota,28334,52703,3045,1,1713,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Tables by NDIS Participant Alabama,254086,81240,22134,4,8711,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Tennessee,266141,145111,16678,4,6767,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Texas,975607,137344,94193,17,44250,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,U.S. Army,33440,107366,4677,1,258,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Utah,115339,24164,5636,1,359,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Vermont,21121,0,1404,1,794,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Virginia,476897,4361,26517,4,13075,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Washington,312480,0,14065,6,5799,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,West Virginia,42803,0,3314,1,1160,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Wisconsin,322394,21473,22763,2,9664,2022-01-25 10:36:59,2022
20220125103659,10.0,2021.0,Wyoming,30286,0,1826,1,650,2022-01-25 10:36:59,2022
20220130221713,10.0,2021.0,Alaska,25205,45029,2901,1,1391,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Arizona,384072,60477,30836,7,14581,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Arkansas,176128,61187,13077,1,6522,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,California,2152679,909059,129434,24,102341,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Colorado,206822,326015,29672,9,14246,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Connecticut,122226,0,12695,1,7247,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,DC,0,0,3384,1,312,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,DC/FBI Lab,1130923,422989,9069,2,972,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Delaware,20671,0,1747,1,2455,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Florida,1111135,475474,96888,12,54343,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Georgia,394697,0,23846,4,9511,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Hawaii,39963,0,2196,1,952,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Idaho,61636,0,1257,1,289,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Illinois,664313,865,56096,9,30074,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Indiana,294780,96224,17912,5,7959,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Iowa,139060,0,9688,1,3758,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Kansas,93611,123080,10938,5,4519,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Kentucky,213250,0,10124,1,3673,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Louisiana,155821,457523,20767,6,11293,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Maine,35629,0,3740,1,301,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Maryland,138155,48661,16901,6,6458,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Massachusetts,155362,0,14677,2,6695,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Michigan,389812,154180,37112,4,18973,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Minnesota,179169,0,23942,3,11534,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Mississippi,129889,6720,1809,1,1041,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Missouri,339796,58174,34014,7,19233,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Montana,44329,0,1965,1,688,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Nebraska,52044,0,3270,1,1082,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Nevada,100929,122518,12711,2,6616,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,New Hampshire,17106,0,2160,1,481,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,New Jersey,334342,19168,27042,2,14140,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,New Mexico,69232,64071,12658,3,6217,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,New York,685719,0,75037,8,31869,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,North Carolina,300109,59333,17219,3,6866,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,North Dakota,13500,32887,2277,1,1271,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Ohio,499443,327715,83491,8,34994,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Oklahoma,178048,10675,8971,3,4697,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Oregon,221531,0,18812,1,9862,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Pennsylvania,421757,0,25208,3,11081,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Puerto Rico,22101,2897,391,1,55,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Rhode Island,28110,553,1850,1,730,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,South Carolina,214458,54719,20219,5,9821,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,South Dakota,28334,52703,3045,1,1713,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Tables by NDIS Participant Alabama,254086,81240,22134,4,8711,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Tennessee,266141,145111,16678,4,6767,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Texas,975607,137344,94193,17,44250,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,U.S. Army,33440,107366,4677,1,258,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Utah,115339,24164,5636,1,359,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Vermont,21121,0,1404,1,794,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Virginia,476897,4361,26517,4,13075,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Washington,312480,0,14065,6,5799,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,West Virginia,42803,0,3314,1,1160,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Wisconsin,322394,21473,22763,2,9664,2022-01-30 22:17:13,2022
20220130221713,10.0,2021.0,Wyoming,30286,0,1826,1,650,2022-01-30 22:17:13,2022
20230411172744,11.0,2022.0,Alaska,26296,48453,3615,1,1754,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Arizona,395522,64075,32785,7,15657,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Arkansas,179197,69478,13991,1,6868,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,California,2204962,953319,139248,24,111951,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Colorado,209569,345045,32878,9,16113,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Connecticut,124742,0,14039,1,8288,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,DC,0,0,3354,1,352,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,DC map pin). Statistics as of November 2022 Alabama,257522,89794,23236,4,9231,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,DC/FBI Lab,1698796,463661,9768,2,1017,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Delaware,21564,0,1890,1,2711,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Florida,1123462,534776,102592,12,57887,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Georgia,417379,0,25136,4,10162,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Hawaii,40700,0,2383,1,1061,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Idaho,65623,0,1570,1,399,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Illinois,687283,893,60765,9,32553,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Indiana,298369,114445,18873,5,8604,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Iowa,145820,0,10324,1,4055,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Kansas,94705,131597,11935,5,4993,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Kentucky,225582,0,10994,1,4026,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Louisiana,157556,478967,21637,6,11913,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Maine,35965,0,4143,1,344,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Maryland,141851,52061,18071,6,6987,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Massachusetts,158668,0,15547,2,7222,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Michigan,389810,170456,38716,4,20070,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Minnesota,186510,0,26408,3,13022,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Mississippi,132767,7505,1887,1,1127,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Missouri,348803,63614,36442,7,20777,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Montana,47479,0,2196,1,778,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Nebraska,54659,0,3886,1,1334,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Nevada,102292,135691,13728,2,7237,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,New Hampshire,18041,0,2325,1,547,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,New Jersey,339412,21662,28437,2,14899,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,New Mexico,70110,67036,13319,3,6713,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,New York,699327,0,79104,8,34028,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,North Carolina,306993,64556,19758,3,8129,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,North Dakota,13808,34739,2573,1,1466,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Ohio,505243,353305,88794,8,36911,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Oklahoma,184483,12396,9809,3,5146,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Oregon,227006,0,20025,1,10770,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Pennsylvania,444660,0,27206,3,12131,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Puerto Rico,22100,2956,400,1,55,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Rhode Island,29372,553,1945,1,799,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,South Carolina,217698,62530,21290,6,10338,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,South Dakota,28561,56133,3562,1,2157,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Tennessee,272896,150652,17600,4,7140,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Texas,1001817,158516,101293,17,48630,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,U.S. Army,33871,125739,4983,1,284,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Utah,116324,24992,6053,1,478,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Vermont,21646,0,1597,1,932,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Virginia,489731,4179,27746,4,13699,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Washington,318108,0,16532,6,6827,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,West Virginia,44520,0,3548,1,1278,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Wisconsin,266653,24460,24111,2,10407,2023-04-11 17:27:44,2023
20230411172744,11.0,2022.0,Wyoming,31401,0,2113,1,699,2023-04-11 17:27:44,2023
20230515144637,11.0,2022.0,Alaska,26296,48453,3615,1,1754,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Arizona,395522,64075,32785,7,15657,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Arkansas,179197,69478,13991,1,6868,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,California,2204962,953319,139248,24,111951,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Colorado,209569,345045,32878,9,16113,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Connecticut,124742,0,14039,1,8288,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,DC,0,0,3354,1,352,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,DC map pin). Statistics as of November 2022 Alabama,257522,89794,23236,4,9231,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,DC/FBI Lab,1698796,463661,9768,2,1017,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Delaware,21564,0,1890,1,2711,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Florida,1123462,534776,102592,12,57887,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Georgia,417379,0,25136,4,10162,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Hawaii,40700,0,2383,1,1061,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Idaho,65623,0,1570,1,399,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Illinois,687283,893,60765,9,32553,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Indiana,298369,114445,18873,5,8604,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Iowa,145820,0,10324,1,4055,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Kansas,94705,131597,11935,5,4993,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Kentucky,225582,0,10994,1,4026,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Louisiana,157556,478967,21637,6,11913,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Maine,35965,0,4143,1,344,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Maryland,141851,52061,18071,6,6987,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Massachusetts,158668,0,15547,2,7222,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Michigan,389810,170456,38716,4,20070,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Minnesota,186510,0,26408,3,13022,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Mississippi,132767,7505,1887,1,1127,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Missouri,348803,63614,36442,7,20777,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Montana,47479,0,2196,1,778,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Nebraska,54659,0,3886,1,1334,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Nevada,102292,135691,13728,2,7237,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,New Hampshire,18041,0,2325,1,547,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,New Jersey,339412,21662,28437,2,14899,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,New Mexico,70110,67036,13319,3,6713,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,New York,699327,0,79104,8,34028,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,North Carolina,306993,64556,19758,3,8129,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,North Dakota,13808,34739,2573,1,1466,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Ohio,505243,353305,88794,8,36911,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Oklahoma,184483,12396,9809,3,5146,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Oregon,227006,0,20025,1,10770,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Pennsylvania,444660,0,27206,3,12131,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Puerto Rico,22100,2956,400,1,55,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Rhode Island,29372,553,1945,1,799,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,South Carolina,217698,62530,21290,6,10338,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,South Dakota,28561,56133,3562,1,2157,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Tennessee,272896,150652,17600,4,7140,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Texas,1001817,158516,101293,17,48630,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,U.S. Army,33871,125739,4983,1,284,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Utah,116324,24992,6053,1,478,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Vermont,21646,0,1597,1,932,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Virginia,489731,4179,27746,4,13699,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Washington,318108,0,16532,6,6827,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,West Virginia,44520,0,3548,1,1278,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Wisconsin,266653,24460,24111,2,10407,2023-05-15 14:46:37,2023
20230515144637,11.0,2022.0,Wyoming,31401,0,2113,1,699,2023-05-15 14:46:37,2023
20230528103842,11.0,2022.0,Alaska,26296,48453,3615,1,1754,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Arizona,395522,64075,32785,7,15657,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Arkansas,179197,69478,13991,1,6868,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,California,2204962,953319,139248,24,111951,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Colorado,209569,345045,32878,9,16113,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Connecticut,124742,0,14039,1,8288,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,DC,0,0,3354,1,352,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,DC map pin). Statistics as of November 2022 Alabama,257522,89794,23236,4,9231,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,DC/FBI Lab,1698796,463661,9768,2,1017,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Delaware,21564,0,1890,1,2711,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Florida,1123462,534776,102592,12,57887,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Georgia,417379,0,25136,4,10162,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Hawaii,40700,0,2383,1,1061,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Idaho,65623,0,1570,1,399,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Illinois,687283,893,60765,9,32553,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Indiana,298369,114445,18873,5,8604,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Iowa,145820,0,10324,1,4055,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Kansas,94705,131597,11935,5,4993,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Kentucky,225582,0,10994,1,4026,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Louisiana,157556,478967,21637,6,11913,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Maine,35965,0,4143,1,344,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Maryland,141851,52061,18071,6,6987,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Massachusetts,158668,0,15547,2,7222,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Michigan,389810,170456,38716,4,20070,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Minnesota,186510,0,26408,3,13022,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Mississippi,132767,7505,1887,1,1127,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Missouri,348803,63614,36442,7,20777,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Montana,47479,0,2196,1,778,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Nebraska,54659,0,3886,1,1334,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Nevada,102292,135691,13728,2,7237,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,New Hampshire,18041,0,2325,1,547,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,New Jersey,339412,21662,28437,2,14899,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,New Mexico,70110,67036,13319,3,6713,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,New York,699327,0,79104,8,34028,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,North Carolina,306993,64556,19758,3,8129,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,North Dakota,13808,34739,2573,1,1466,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Ohio,505243,353305,88794,8,36911,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Oklahoma,184483,12396,9809,3,5146,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Oregon,227006,0,20025,1,10770,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Pennsylvania,444660,0,27206,3,12131,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Puerto Rico,22100,2956,400,1,55,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Rhode Island,29372,553,1945,1,799,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,South Carolina,217698,62530,21290,6,10338,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,South Dakota,28561,56133,3562,1,2157,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Tennessee,272896,150652,17600,4,7140,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Texas,1001817,158516,101293,17,48630,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,U.S. Army,33871,125739,4983,1,284,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Utah,116324,24992,6053,1,478,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Vermont,21646,0,1597,1,932,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Virginia,489731,4179,27746,4,13699,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Washington,318108,0,16532,6,6827,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,West Virginia,44520,0,3548,1,1278,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Wisconsin,266653,24460,24111,2,10407,2023-05-28 10:38:42,2023
20230528103842,11.0,2022.0,Wyoming,31401,0,2113,1,699,2023-05-28 10:38:42,2023
20230713202131,11.0,2022.0,Alaska,26296,48453,3615,1,1754,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Arizona,395522,64075,32785,7,15657,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Arkansas,179197,69478,13991,1,6868,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,California,2204962,953319,139248,24,111951,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Colorado,209569,345045,32878,9,16113,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Connecticut,124742,0,14039,1,8288,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,DC,0,0,3354,1,352,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,DC map pin). Statistics as of November 2022 Alabama,257522,89794,23236,4,9231,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,DC/FBI Lab,1698796,463661,9768,2,1017,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Delaware,21564,0,1890,1,2711,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Florida,1123462,534776,102592,12,57887,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Georgia,417379,0,25136,4,10162,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Hawaii,40700,0,2383,1,1061,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Idaho,65623,0,1570,1,399,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Illinois,687283,893,60765,9,32553,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Indiana,298369,114445,18873,5,8604,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Iowa,145820,0,10324,1,4055,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Kansas,94705,131597,11935,5,4993,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Kentucky,225582,0,10994,1,4026,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Louisiana,157556,478967,21637,6,11913,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Maine,35965,0,4143,1,344,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Maryland,141851,52061,18071,6,6987,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Massachusetts,158668,0,15547,2,7222,2023-07-13 20:21:31,2023
20230713202131,11.0,2022.0,Michigan,389810,170456,38716,4,20070,2023-07-13 20:21:31,2023
